


 %PROBE_G:
 %The run start date and time was:%                     2019/10/29 11:34:17 
 %
 %Using ITER machine parameters.
       %phi_tor(deg)                R(m)                Z(m)               B_phi                 B_R                 B_Z               B_pol               B_mag            PsiN_pol
   1.46000000000E+02   6.22730000000E+00   5.71000000000E-02   7.44826332317E-04   1.21413237350E-04   2.11655953184E-04   2.44007001379E-04   7.83776551087E-04   0.00000000000E+00
   1.47000000000E+02   6.22730000000E+00   5.71000000000E-02   7.21690023178E-04   1.46024415300E-04   2.68174824940E-04   3.05353674606E-04   7.83630880038E-04   0.00000000000E+00
   1.48000000000E+02   6.22730000000E+00   5.71000000000E-02   6.95648241417E-04   1.69158780837E-04   3.22088767130E-04   3.63807458755E-04   7.85036523247E-04   0.00000000000E+00
   1.49000000000E+02   6.22730000000E+00   5.71000000000E-02   6.66970800541E-04   1.90710402629E-04   3.73169734473E-04   4.19077687783E-04   7.87703089477E-04   0.00000000000E+00
   1.50000000000E+02   6.22730000000E+00   5.71000000000E-02   6.35939089956E-04   2.10590898894E-04   4.21219920529E-04   4.70929663694E-04   7.91323748084E-04   0.00000000000E+00
   1.51000000000E+02   6.22730000000E+00   5.71000000000E-02   6.02842537244E-04   2.28729736746E-04   4.66072475160E-04   5.19173231757E-04   7.95587813685E-04   0.00000000000E+00
   1.52000000000E+02   6.22730000000E+00   5.71000000000E-02   5.67974992474E-04   2.45074161175E-04   5.07591684901E-04   5.63658285716E-04   8.00191386565E-04   0.00000000000E+00
   1.53000000000E+02   6.22730000000E+00   5.71000000000E-02   5.31631207883E-04   2.59588720641E-04   5.45672583874E-04   6.04272184265E-04   8.04845708115E-04   0.00000000000E+00
   1.54000000000E+02   6.22730000000E+00   5.71000000000E-02   4.94103602891E-04   2.72254404640E-04   5.80240020051E-04   6.40937548998E-04   8.09283208837E-04   0.00000000000E+00
   1.55000000000E+02   6.22730000000E+00   5.71000000000E-02   4.55679490037E-04   2.83067457535E-04   6.11247259661E-04   6.73609974658E-04   8.13261455867E-04   0.00000000000E+00
   1.56000000000E+02   6.22730000000E+00   5.71000000000E-02   4.16638895370E-04   2.92037974394E-04   6.38674261553E-04   7.02275580423E-04   8.16565343370E-04   0.00000000000E+00
   1.57000000000E+02   6.22730000000E+00   5.71000000000E-02   3.77253044741E-04   2.99188412446E-04   6.62525786374E-04   7.26948501444E-04   8.19007926408E-04   0.00000000000E+00
   1.58000000000E+02   6.22730000000E+00   5.71000000000E-02   3.37783514626E-04   3.04552162989E-04   6.82829518417E-04   7.47668490176E-04   8.20430298049E-04   0.00000000000E+00
   1.59000000000E+02   6.22730000000E+00   5.71000000000E-02   2.98481972100E-04   3.08172322595E-04   6.99634370106E-04   7.64498811148E-04   8.20700871156E-04   0.00000000000E+00
   1.60000000000E+02   6.22730000000E+00   5.71000000000E-02   2.59590361731E-04   3.10100780682E-04   7.13009111934E-04   7.77524589888E-04   8.19714367194E-04   0.00000000000E+00
   1.61000000000E+02   6.22730000000E+00   5.71000000000E-02   2.21341343970E-04   3.10397705868E-04   7.23041427477E-04   7.86851727872E-04   8.17390746342E-04   0.00000000000E+00
   1.62000000000E+02   6.22730000000E+00   5.71000000000E-02   1.83958754582E-04   3.09131469323E-04   7.29837438217E-04   7.92606429162E-04   8.13674243747E-04   0.00000000000E+00
   1.63000000000E+02   6.22730000000E+00   5.71000000000E-02   1.47657840900E-04   3.06378993383E-04   7.33521680923E-04   7.94935308041E-04   8.08532610319E-04   0.00000000000E+00
   1.64000000000E+02   6.22730000000E+00   5.71000000000E-02   1.12645039710E-04   3.02226461693E-04   7.34237456176E-04   7.94005967357E-04   8.01956595565E-04   0.00000000000E+00
   1.65000000000E+02   6.22730000000E+00   5.71000000000E-02   7.91170941079E-05   2.96770277073E-04   7.32147405432E-04   7.90007861122E-04   7.93959655911E-04   0.00000000000E+00
   1.66000000000E+02   6.22730000000E+00   5.71000000000E-02   4.72593620746E-05   2.90118109165E-04   7.27434121005E-04   7.83153189145E-04   7.84577825950E-04   0.00000000000E+00
   1.67000000000E+02   6.22730000000E+00   5.71000000000E-02   1.72432457986E-05   2.82389840321E-04   7.20300554084E-04   7.73677523346E-04   7.73869652885E-04   0.00000000000E+00
   1.68000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.07772361741E-05   2.73718199360E-04   7.10969965878E-04   7.61839842120E-04   7.61916067465E-04   0.00000000000E+00
   1.69000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.66696085489E-05   2.64248873153E-04   6.99685170866E-04   7.47921657189E-04   7.48820048799E-04   0.00000000000E+00
   1.70000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.03276007770E-05   2.54139908310E-04   6.86706852356E-04   7.32224961380E-04   7.34705936742E-04   0.00000000000E+00
   1.71000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.16759862758E-05   2.43560260681E-04   6.72310789848E-04   7.15068806990E-04   7.19718254224E-04   0.00000000000E+00
   1.72000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.00675203441E-04   2.32687417251E-04   6.56783922485E-04   6.96784439394E-04   7.04019922708E-04   0.00000000000E+00
   1.73000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.17325324868E-04   2.21704098188E-04   6.40419276813E-04   6.77709050602E-04   6.87789785561E-04   0.00000000000E+00
   1.74000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.31668946412E-04   2.10794138376E-04   6.23509900073E-04   6.58178368121E-04   6.71219394619E-04   0.00000000000E+00
   1.75000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.43792619600E-04   2.00137737168E-04   6.06342049715E-04   6.38518437550E-04   6.54509062231E-04   0.00000000000E+00
   1.76000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.53826547088E-04   1.89906341277E-04   5.89187982382E-04   6.19037072428E-04   6.37863232699E-04   0.00000000000E+00
   1.77000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.61942392435E-04   1.80257478454E-04   5.72298749058E-04   6.00015513726E-04   6.21485281547E-04   0.00000000000E+00
   1.78000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.68349208155E-04   1.71329881609E-04   5.55897428803E-04   5.81700850680E-04   6.05571907843E-04   0.00000000000E+00
   1.79000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.73287642385E-04   1.63239231094E-04   5.40173217572E-04   5.64299700115E-04   5.90307342453E-04   0.00000000000E+00
   1.80000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.77022726667E-04   1.56074798422E-04   5.25276732853E-04   5.47973529269E-04   5.75857651279E-04   0.00000000000E+00
   1.81000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.79835659755E-04   1.49897203326E-04   5.11316805776E-04   5.32835854118E-04   5.62365461202E-04   0.00000000000E+00
   1.82000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.82015074037E-04   1.44737406409E-04   4.98358920435E-04   5.18951375748E-04   5.49945467813E-04   0.00000000000E+00
   1.83000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.83848296526E-04   1.40596962038E-04   4.86425337859E-04   5.06336958009E-04   5.38681084856E-04   0.00000000000E+00
   1.84000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.85613095533E-04   1.37449460810E-04   4.75496821876E-04   4.94964222839E-04   5.28622552606E-04   0.00000000000E+00
   1.85000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.87570342251E-04   1.35243007068E-04   4.65515777468E-04   4.84763457814E-04   5.19786728692E-04   0.00000000000E+00
   1.86000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.89957922097E-04   1.33903511707E-04   4.56390528082E-04   4.75628494279E-04   5.12158644111E-04   0.00000000000E+00
   1.87000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.92986115132E-04   1.33338538578E-04   4.48000402701E-04   4.67422214588E-04   5.05694737292E-04   0.00000000000E+00
   1.88000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.96834540315E-04   1.33441426174E-04   4.40201279196E-04   4.59982369690E-04   5.00327509424E-04   0.00000000000E+00
   1.89000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.01650636974E-04   1.34095414463E-04   4.32831237075E-04   4.53127421337E-04   4.95971208197E-04   0.00000000000E+00
   1.90000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.07549549449E-04   1.35177536787E-04   4.25716006949E-04   4.46662159831E-04   4.92528070774E-04   0.00000000000E+00
   1.91000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.14615196038E-04   1.36562083799E-04   4.18673960001E-04   4.40382887399E-04   4.89894651823E-04   0.00000000000E+00
   1.92000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.22902246676E-04   1.38123504363E-04   4.11520451121E-04   4.34082001640E-04   4.87967822424E-04   0.00000000000E+00
   1.93000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.32438707182E-04   1.39738670434E-04   4.04071405981E-04   4.27551864861E-04   4.86650130733E-04   0.00000000000E+00
   1.94000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.43228810228E-04   1.41288492864E-04   3.96146117326E-04   4.20587903402E-04   4.85854338885E-04   0.00000000000E+00
   1.95000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.55255940047E-04   1.42658927528E-04   3.87569282548E-04   4.12990942247E-04   4.85507068236E-04   0.00000000000E+00
   1.96000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.68485363212E-04   1.43741452429E-04   3.78172368405E-04   4.04568838854E-04   4.85551578754E-04   0.00000000000E+00
   1.97000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.82866594547E-04   1.44433124594E-04   3.67794426871E-04   3.95137530384E-04   4.85949769244E-04   0.00000000000E+00
   1.98000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.98335288378E-04   1.44636340462E-04   3.56282507948E-04   3.84521646272E-04   4.86683511888E-04   0.00000000000E+00
   1.99000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.14814605092E-04   1.44258426131E-04   3.43491821918E-04   3.72554862046E-04   4.87755431352E-04   0.00000000000E+00
   2.00000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.32216056614E-04   1.43211176416E-04   3.29285797165E-04   3.59080182222E-04   4.89189212408E-04   0.00000000000E+00
   2.01000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.50439879123E-04   1.41410446528E-04   3.13536163146E-04   3.43950345235E-04   4.91029478613E-04   0.00000000000E+00
   2.02000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.69375015229E-04   1.38775879842E-04   2.96123164428E-04   3.27028551256E-04   4.93341236076E-04   0.00000000000E+00
   2.03000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.88898810526E-04   1.35230832076E-04   2.76935983724E-04   3.08189741921E-04   4.96208828875E-04   0.00000000000E+00
   2.04000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.08876541015E-04   1.30702528138E-04   2.55873422237E-04   2.87322743738E-04   4.99734314273E-04   0.00000000000E+00
   2.05000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.29160889185E-04   1.25122464923E-04   2.32844856709E-04   2.64333801327E-04   5.04035144936E-04   0.00000000000E+00
   2.06000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.49591478700E-04   1.18427052885E-04   2.07771466397E-04   2.39152564493E-04   5.09241049822E-04   0.00000000000E+00
   2.07000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.69994562536E-04   1.10558472772E-04   1.80587701691E-04   2.11742990211E-04   5.15490041337E-04   0.00000000000E+00
   2.08000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.90182939221E-04   1.01465712648E-04   1.51242950614E-04   1.82125563702E-04   5.22923545900E-04   0.00000000000E+00
   2.09000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.09956149671E-04   9.11057450004E-05   1.19703350981E-04   1.50429880702E-04   5.31680753455E-04   0.00000000000E+00
   2.10000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.29100986424E-04   7.94448043340E-05   8.59536945658E-05   1.17044925329E-04   5.41892395574E-04   0.00000000000E+00
   2.11000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.47392331552E-04   6.64597313905E-05   4.99993741142E-05   8.31675015154E-05   5.53674270623E-04   0.00000000000E+00
   2.12000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.64594332275E-04   5.21393588295E-05   1.18683320930E-05   5.34730777665E-05   5.67120913107E-04   0.00000000000E+00
   2.13000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.80461926198E-04   3.64859218353E-05  -2.83870219820E-05   4.62281895511E-05   5.82299831079E-04   0.00000000000E+00
   2.14000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.94742740402E-04   1.95164817822E-05  -7.06879552025E-05   7.33326671536E-05   5.99246699893E-04   0.00000000000E+00
   2.15000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.07179407114E-04   1.26434810153E-06  -1.14927650358E-04   1.14934604854E-04   6.17961807733E-04   0.00000000000E+00
   2.16000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.17512356877E-04  -1.82195297900E-05  -1.60969591010E-04   1.61997408916E-04   6.38407919274E-04   0.00000000000E+00
   2.17000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.25483159674E-04  -3.88652526426E-05  -2.08646170589E-04   2.12235087496E-04   6.60509587667E-04   0.00000000000E+00
   2.20000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.32742911780E-04  -1.06768384214E-04  -3.59322806666E-04   3.74849792928E-04   7.35442696385E-04   0.00000000000E+00
   2.21000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.28855072566E-04  -1.30950519043E-04  -4.11214736140E-04   4.31561812092E-04   7.62695417548E-04   0.00000000000E+00
   2.22000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.21489517103E-04  -1.55633901354E-04  -4.63420968479E-04   4.88856732874E-04   7.90714945569E-04   0.00000000000E+00
   2.23000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.10497166237E-04  -1.80626206801E-04  -5.15588636506E-04   5.46312610762E-04   8.19246152667E-04   0.00000000000E+00
   2.24000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.95767044526E-04  -2.05719292755E-04  -5.67342700815E-04   6.03488332597E-04   8.48019185469E-04   0.00000000000E+00
   2.25000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.77231031505E-04  -2.30692764161E-04  -6.18291411806E-04   6.59926830300E-04   8.76754860313E-04   0.00000000000E+00
   2.26000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.54867397904E-04  -2.55318280528E-04  -6.68032714485E-04   7.15160913357E-04   9.05170128346E-04   0.00000000000E+00
   2.27000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.28702799713E-04  -2.79364379090E-04  -7.16161303731E-04   7.68720670508E-04   9.32983450920E-04   0.00000000000E+00
   2.28000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.98812525650E-04  -3.02601518563E-04  -7.62275953986E-04   8.20141639634E-04   9.59919915830E-04   0.00000000000E+00
   2.29000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.65318951088E-04  -3.24807010668E-04  -8.05986703980E-04   8.68973049739E-04   9.85715926327E-04   0.00000000000E+00
   2.30000000000E+02   6.22730000000E+00   5.71000000000E-02  -4.28388321440E-04  -3.45769510047E-04  -8.46921482421E-04   9.14785522111E-04   1.01012331198E-03   0.00000000000E+00
   2.31000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.88226145529E-04  -3.65292777456E-04  -8.84731814790E-04   9.57177725066E-04   1.03291274435E-03   0.00000000000E+00
   2.32000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.45071602304E-04  -3.83198509565E-04  -9.19097346736E-04   9.95781617881E-04   1.05387638802E-03   0.00000000000E+00
   2.33000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.99191436352E-04  -3.99328129374E-04  -9.49729041970E-04   1.03026608605E-03   1.07282977385E-03   0.00000000000E+00
   2.34000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.50873832049E-04  -4.13543539536E-04  -9.76371044749E-04   1.06033894398E-03   1.08961293849E-03   0.00000000000E+00
   2.35000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.00422714883E-04  -4.25726942295E-04  -9.98801321803E-04   1.08574744293E-03   1.10409092672E-03   0.00000000000E+00
   2.36000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.48152841155E-04  -4.35779912412E-04  -1.01683130139E-03   1.10627755448E-03   1.11615379401E-03   0.00000000000E+00
   2.37000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.43859184535E-05  -4.43621965510E-04  -1.03030479831E-03   1.12175239055E-03   1.12571627300E-03   0.00000000000E+00
   2.38000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.94478652902E-05  -4.49188890380E-04  -1.03909654853E-03   1.13203016586E-03   1.13271727739E-03   0.00000000000E+00
   2.39000000000E+02   6.22730000000E+00   5.71000000000E-02   1.63328154182E-05  -4.52431110434E-04  -1.04311067598E-03   1.13700210731E-03   1.13711941013E-03   0.00000000000E+00
   2.40000000000E+02   6.22730000000E+00   5.71000000000E-02   7.26256948828E-05  -4.53312310351E-04  -1.04227938023E-03   1.13659067266E-03   1.13890862177E-03   0.00000000000E+00
   2.41000000000E+02   6.22730000000E+00   5.71000000000E-02   1.29098352727E-04  -4.51808514104E-04  -1.03656207457E-03   1.13074836629E-03   1.13809413167E-03   0.00000000000E+00
   2.42000000000E+02   6.22730000000E+00   5.71000000000E-02   1.85415899690E-04  -4.47907736094E-04  -1.02594512481E-03   1.11945734139E-03   1.13470868290E-03   0.00000000000E+00
   2.43000000000E+02   6.22730000000E+00   5.71000000000E-02   2.41240437886E-04  -4.41610253929E-04  -1.01044224971E-03   1.10272986555E-03   1.12880915360E-03   0.00000000000E+00
   2.44000000000E+02   6.22730000000E+00   5.71000000000E-02   2.96230810303E-04  -4.32929475420E-04  -9.90095549846E-04   1.08060960967E-03   1.12047749709E-03   0.00000000000E+00
   2.45000000000E+02   6.22730000000E+00   5.71000000000E-02   3.50042959970E-04  -4.21893299227E-04  -9.64977041735E-04   1.05317360725E-03   1.10982193204E-03   0.00000000000E+00
   2.46000000000E+02   6.22730000000E+00   5.71000000000E-02   4.02331156012E-04  -4.08545804082E-04  -9.35190494773E-04   1.02053463221E-03   1.09697825623E-03   0.00000000000E+00
   2.47000000000E+02   6.22730000000E+00   5.71000000000E-02   4.52750252389E-04  -3.92949051392E-04  -9.00873307890E-04   9.82843667049E-04   1.08211111486E-03   0.00000000000E+00
   2.48000000000E+02   6.22730000000E+00   5.71000000000E-02   5.00959031901E-04  -3.75184756036E-04  -8.62198127206E-04   9.40292088513E-04   1.06541501931E-03   0.00000000000E+00
   2.49000000000E+02   6.22730000000E+00   5.71000000000E-02   5.46624562543E-04  -3.55355575065E-04  -8.19373901476E-04   8.93113192798E-04   1.04711488745E-03   0.00000000000E+00
   2.50000000000E+02   6.22730000000E+00   5.71000000000E-02   5.89427368134E-04  -3.33585787010E-04  -7.72646101865E-04   8.41582720844E-04   1.02746586237E-03   0.00000000000E+00
   2.51000000000E+02   6.22730000000E+00   5.71000000000E-02   6.29067105349E-04  -3.10021185648E-04  -7.22295896395E-04   7.86018127971E-04   1.00675216440E-03   0.00000000000E+00
   2.52000000000E+02   6.22730000000E+00   5.71000000000E-02   6.65268360264E-04  -2.84828087632E-04  -6.68638162238E-04   7.26776465982E-04   9.85284741926E-04   0.00000000000E+00
   2.53000000000E+02   6.22730000000E+00   5.71000000000E-02   6.97786142734E-04  -2.58191445235E-04  -6.12018330921E-04   6.64250901223E-04   9.63397509218E-04   0.00000000000E+00
   2.54000000000E+02   6.22730000000E+00   5.71000000000E-02   7.26410674499E-04  -2.30312151629E-04  -5.52808178090E-04   5.98866069293E-04   9.41441998732E-04   0.00000000000E+00
   2.55000000000E+02   6.22730000000E+00   5.71000000000E-02   7.50971137248E-04  -2.01403712614E-04  -4.91400774082E-04   5.31072665671E-04   9.19780313554E-04   0.00000000000E+00
   2.56000000000E+02   6.22730000000E+00   5.71000000000E-02   7.71338161269E-04  -1.71688521548E-04  -4.28204887982E-04   4.61341927992E-04   8.98776353467E-04   0.00000000000E+00
   2.57000000000E+02   6.22730000000E+00   5.71000000000E-02   7.87424976398E-04  -1.41394002978E-04  -3.63639173831E-04   3.90161136997E-04   8.78785415376E-04   0.00000000000E+00
   2.58000000000E+02   6.22730000000E+00   5.71000000000E-02   7.99187291686E-04  -1.10748880309E-04  -2.98126457685E-04   3.18032544343E-04   8.60142445444E-04   0.00000000000E+00
   2.59000000000E+02   6.22730000000E+00   5.71000000000E-02   8.06622094030E-04  -7.99797762328E-05  -2.32088391336E-04   2.45482761103E-04   8.43149446170E-04   0.00000000000E+00
   2.60000000000E+02   6.22730000000E+00   5.71000000000E-02   8.09765638447E-04  -4.93082813561E-05  -1.65940653782E-04   1.73111545507E-04   8.28062797376E-04   0.00000000000E+00
   2.61000000000E+02   6.22730000000E+00   5.71000000000E-02   8.08690931541E-04  -1.89485412237E-05  -1.00088782239E-04   1.01866636072E-04   8.15081489362E-04   0.00000000000E+00
   2.62000000000E+02   6.22730000000E+00   5.71000000000E-02   8.03504984044E-04   1.08946683126E-05  -3.49246200361E-05   3.65844623072E-05   8.04337418168E-04   0.00000000000E+00
   2.63000000000E+02   6.22730000000E+00   5.71000000000E-02   7.94346038474E-04   4.00274675971E-05   2.91767032849E-05   4.95325971135E-05   7.95888878561E-04   0.00000000000E+00
   2.64000000000E+02   6.22730000000E+00   5.71000000000E-02   7.81380882757E-04   6.82681218842E-05   9.18593823297E-05   1.14449476135E-04   7.89718156386E-04   0.00000000000E+00
   2.65000000000E+02   6.22730000000E+00   5.71000000000E-02   7.64802263222E-04   9.54481297485E-05   1.52789259614E-04   1.80152444685E-04   7.85733673172E-04   0.00000000000E+00
   2.66000000000E+02   6.22730000000E+00   5.71000000000E-02   7.44826332317E-04   1.21413237350E-04   2.11655953184E-04   2.44007001379E-04   7.83776551087E-04   0.00000000000E+00
   2.67000000000E+02   6.22730000000E+00   5.71000000000E-02   7.21690023178E-04   1.46024415300E-04   2.68174824940E-04   3.05353674606E-04   7.83630880038E-04   0.00000000000E+00
   2.68000000000E+02   6.22730000000E+00   5.71000000000E-02   6.95648241417E-04   1.69158780837E-04   3.22088767130E-04   3.63807458755E-04   7.85036523247E-04   0.00000000000E+00
   2.69000000000E+02   6.22730000000E+00   5.71000000000E-02   6.66970800541E-04   1.90710402629E-04   3.73169734473E-04   4.19077687783E-04   7.87703089477E-04   0.00000000000E+00
   2.70000000000E+02   6.22730000000E+00   5.71000000000E-02   6.35939089956E-04   2.10590898894E-04   4.21219920529E-04   4.70929663694E-04   7.91323748084E-04   0.00000000000E+00
   2.71000000000E+02   6.22730000000E+00   5.71000000000E-02   6.02842537244E-04   2.28729736746E-04   4.66072475160E-04   5.19173231757E-04   7.95587813685E-04   0.00000000000E+00
   2.72000000000E+02   6.22730000000E+00   5.71000000000E-02   5.67974992474E-04   2.45074161175E-04   5.07591684901E-04   5.63658285716E-04   8.00191386565E-04   0.00000000000E+00
   2.73000000000E+02   6.22730000000E+00   5.71000000000E-02   5.31631207883E-04   2.59588720641E-04   5.45672583874E-04   6.04272184265E-04   8.04845708115E-04   0.00000000000E+00
   2.74000000000E+02   6.22730000000E+00   5.71000000000E-02   4.94103602891E-04   2.72254404640E-04   5.80240020051E-04   6.40937548998E-04   8.09283208837E-04   0.00000000000E+00
   2.75000000000E+02   6.22730000000E+00   5.71000000000E-02   4.55679490037E-04   2.83067457535E-04   6.11247259661E-04   6.73609974658E-04   8.13261455867E-04   0.00000000000E+00
   2.76000000000E+02   6.22730000000E+00   5.71000000000E-02   4.16638895370E-04   2.92037974394E-04   6.38674261553E-04   7.02275580423E-04   8.16565343370E-04   0.00000000000E+00
   2.77000000000E+02   6.22730000000E+00   5.71000000000E-02   3.77253044741E-04   2.99188412446E-04   6.62525786374E-04   7.26948501444E-04   8.19007926408E-04   0.00000000000E+00
   2.78000000000E+02   6.22730000000E+00   5.71000000000E-02   3.37783514626E-04   3.04552162989E-04   6.82829518417E-04   7.47668490176E-04   8.20430298049E-04   0.00000000000E+00
   2.79000000000E+02   6.22730000000E+00   5.71000000000E-02   2.98481972100E-04   3.08172322595E-04   6.99634370106E-04   7.64498811148E-04   8.20700871156E-04   0.00000000000E+00
   2.80000000000E+02   6.22730000000E+00   5.71000000000E-02   2.59590361731E-04   3.10100780682E-04   7.13009111934E-04   7.77524589888E-04   8.19714367194E-04   0.00000000000E+00
   2.81000000000E+02   6.22730000000E+00   5.71000000000E-02   2.21341343970E-04   3.10397705868E-04   7.23041427477E-04   7.86851727872E-04   8.17390746342E-04   0.00000000000E+00
   2.82000000000E+02   6.22730000000E+00   5.71000000000E-02   1.83958754582E-04   3.09131469323E-04   7.29837438217E-04   7.92606429162E-04   8.13674243747E-04   0.00000000000E+00
   2.83000000000E+02   6.22730000000E+00   5.71000000000E-02   1.47657840900E-04   3.06378993383E-04   7.33521680923E-04   7.94935308041E-04   8.08532610319E-04   0.00000000000E+00
   2.84000000000E+02   6.22730000000E+00   5.71000000000E-02   1.12645039710E-04   3.02226461693E-04   7.34237456176E-04   7.94005967357E-04   8.01956595565E-04   0.00000000000E+00
   2.85000000000E+02   6.22730000000E+00   5.71000000000E-02   7.91170941079E-05   2.96770277073E-04   7.32147405432E-04   7.90007861122E-04   7.93959655911E-04   0.00000000000E+00
   2.86000000000E+02   6.22730000000E+00   5.71000000000E-02   4.72593620746E-05   2.90118109165E-04   7.27434121005E-04   7.83153189145E-04   7.84577825950E-04   0.00000000000E+00
   2.87000000000E+02   6.22730000000E+00   5.71000000000E-02   1.72432457986E-05   2.82389840321E-04   7.20300554084E-04   7.73677523346E-04   7.73869652885E-04   0.00000000000E+00
   2.88000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.07772361741E-05   2.73718199360E-04   7.10969965878E-04   7.61839842120E-04   7.61916067465E-04   0.00000000000E+00
   2.89000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.66696085489E-05   2.64248873153E-04   6.99685170866E-04   7.47921657189E-04   7.48820048799E-04   0.00000000000E+00
   2.90000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.03276007770E-05   2.54139908310E-04   6.86706852356E-04   7.32224961380E-04   7.34705936742E-04   0.00000000000E+00
   2.91000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.16759862758E-05   2.43560260681E-04   6.72310789848E-04   7.15068806990E-04   7.19718254224E-04   0.00000000000E+00
   2.92000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.00675203441E-04   2.32687417251E-04   6.56783922485E-04   6.96784439394E-04   7.04019922708E-04   0.00000000000E+00
   2.93000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.17325324868E-04   2.21704098188E-04   6.40419276813E-04   6.77709050602E-04   6.87789785561E-04   0.00000000000E+00
   2.94000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.31668946412E-04   2.10794138376E-04   6.23509900073E-04   6.58178368121E-04   6.71219394619E-04   0.00000000000E+00
   2.95000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.43792619600E-04   2.00137737168E-04   6.06342049715E-04   6.38518437550E-04   6.54509062231E-04   0.00000000000E+00
   2.96000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.53826547088E-04   1.89906341277E-04   5.89187982382E-04   6.19037072428E-04   6.37863232699E-04   0.00000000000E+00
   2.97000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.61942392435E-04   1.80257478454E-04   5.72298749058E-04   6.00015513726E-04   6.21485281547E-04   0.00000000000E+00
