


 %PROBE_G:
 %The run start date and time was:%                     2019/10/29 12:19:00 
 %
 %Using ITER machine parameters.
       %phi_tor(deg)                R(m)                Z(m)               B_phi                 B_R                 B_Z               B_pol               B_mag            PsiN_pol
   1.46000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.52075330350E-03  -3.21657986158E-03  -9.24034236656E-04   3.34667376307E-03   4.18979981545E-03   0.00000000000E+00
   1.47000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.39577279899E-03  -3.52322162435E-03  -9.89145008273E-04   3.65943963766E-03   4.37392566993E-03   0.00000000000E+00
   1.48000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.23615008384E-03  -3.82059773982E-03  -1.05141672495E-03   3.96263097184E-03   4.55003422146E-03   0.00000000000E+00
   1.49000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.04244388072E-03  -4.10275114090E-03  -1.10978681901E-03   4.25019925508E-03   4.71548202348E-03   0.00000000000E+00
   1.50000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.81625928477E-03  -4.36395997991E-03  -1.16322616679E-03   4.51633057042E-03   4.86785780512E-03   0.00000000000E+00
   1.51000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.56012528232E-03  -4.59897497856E-03  -1.21077469639E-03   4.75568567284E-03   5.00505116012E-03   0.00000000000E+00
   1.52000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.27732321278E-03  -4.80319293856E-03  -1.25157007339E-03   4.96357633704E-03   5.12529459090E-03   0.00000000000E+00
   1.53000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.71696019823E-04  -4.97275830025E-03  -1.28486820785E-03   5.13606964753E-03   5.22717940951E-03   0.00000000000E+00
   1.54000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.47466547245E-04  -5.10459830285E-03  -1.31005575255E-03   5.27002560793E-03   5.30964997321E-03   0.00000000000E+00
   1.55000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.09085999757E-04  -5.19640805282E-03  -1.32665594316E-03   5.36308424723E-03   5.37198350688E-03   0.00000000000E+00
   1.56000000000E+02   6.22730000000E+00   5.71000000000E-02   3.88767152648E-05  -5.24660773029E-03  -1.33432985283E-03   5.41362437113E-03   5.41376396149E-03   0.00000000000E+00
   1.57000000000E+02   6.22730000000E+00   5.71000000000E-02   3.91805145594E-04  -5.25429475521E-03  -1.33287530774E-03   5.42071673864E-03   5.43485797723E-03   0.00000000000E+00
   1.58000000000E+02   6.22730000000E+00   5.71000000000E-02   7.45074933299E-04  -5.21920964049E-03  -1.32222536995E-03   5.38409037818E-03   5.43539932816E-03   0.00000000000E+00
   1.59000000000E+02   6.22730000000E+00   5.71000000000E-02   1.09407953363E-03  -5.14172677754E-03  -1.30244755750E-03   5.30412329183E-03   5.41578562360E-03   0.00000000000E+00
   1.60000000000E+02   6.22730000000E+00   5.71000000000E-02   1.43426143437E-03  -5.02287205961E-03  -1.27374400816E-03   5.18185946602E-03   5.37668795707E-03   0.00000000000E+00
   1.61000000000E+02   6.22730000000E+00   5.71000000000E-02   1.76116703278E-03  -4.86435960651E-03  -1.23645179157E-03   5.01904447223E-03   5.31907104029E-03   0.00000000000E+00
   1.62000000000E+02   6.22730000000E+00   5.71000000000E-02   2.07053809798E-03  -4.66863145718E-03  -1.19104172891E-03   4.81816355917E-03   5.24421854027E-03   0.00000000000E+00
   1.63000000000E+02   6.22730000000E+00   5.71000000000E-02   2.35844413397E-03  -4.43887850171E-03  -1.13811356880E-03   4.58246056704E-03   5.15375625942E-03   0.00000000000E+00
   1.64000000000E+02   6.22730000000E+00   5.71000000000E-02   2.62144916330E-03  -4.17901956430E-03  -1.07838533606E-03   4.31591467152E-03   5.04966485696E-03   0.00000000000E+00
   1.65000000000E+02   6.22730000000E+00   5.71000000000E-02   2.85679540025E-03  -3.89361939653E-03  -1.01267518859E-03   4.02315585612E-03   4.93427431356E-03   0.00000000000E+00
   1.66000000000E+02   6.22730000000E+00   5.71000000000E-02   3.06257746166E-03  -3.58773541150E-03  -9.41875150563E-04   3.70930912464E-03   4.81023439042E-03   0.00000000000E+00
   1.67000000000E+02   6.22730000000E+00   5.71000000000E-02   3.23787667853E-03  -3.26669594569E-03  -8.66917472041E-04   3.37977045152E-03   4.68045870511E-03   0.00000000000E+00
   1.68000000000E+02   6.22730000000E+00   5.71000000000E-02   3.38282741082E-03  -2.93582698611E-03  -7.88735819470E-04   3.03993162510E-03   4.54804414849E-03   0.00000000000E+00
   1.69000000000E+02   6.22730000000E+00   5.71000000000E-02   3.49859611831E-03  -2.60015619353E-03  -7.08224696891E-04   2.69488301268E-03   4.41617133399E-03   0.00000000000E+00
   1.70000000000E+02   6.22730000000E+00   5.71000000000E-02   3.58726747921E-03  -2.26412955306E-03  -6.26201146349E-04   2.34912973434E-03   4.28799469171E-03   0.00000000000E+00
   1.71000000000E+02   6.22730000000E+00   5.71000000000E-02   3.65164679069E-03  -1.93137539604E-03  -5.43372721222E-04   2.00635610862E-03   4.16653202538E-03   0.00000000000E+00
   1.72000000000E+02   6.22730000000E+00   5.71000000000E-02   3.69500057825E-03  -1.60454324819E-03  -4.60314994518E-04   1.66926598524E-03   4.05456264013E-03   0.00000000000E+00
   1.73000000000E+02   6.22730000000E+00   5.71000000000E-02   3.72076502326E-03  -1.28523323629E-03  -3.77460649269E-04   1.33951521581E-03   3.95454085473E-03   0.00000000000E+00
   1.74000000000E+02   6.22730000000E+00   5.71000000000E-02   3.73225347923E-03  -9.74018856547E-04  -2.95100788058E-04   1.01774122842E-03   3.86852856281E-03   0.00000000000E+00
   1.75000000000E+02   6.22730000000E+00   5.71000000000E-02   3.73239080958E-03  -6.70554755985E-04  -2.13397777522E-04   7.03691901492E-04   3.79814737046E-03   0.00000000000E+00
   1.76000000000E+02   6.22730000000E+00   5.71000000000E-02   3.72349559026E-03  -3.73753619217E-04  -1.32407910521E-04   3.96514341035E-04   3.74454844184E-03   0.00000000000E+00
   1.77000000000E+02   6.22730000000E+00   5.71000000000E-02   3.70712370607E-03  -8.20126145882E-05  -5.21115004271E-05   9.71682943576E-05   3.70839693797E-03   0.00000000000E+00
   1.78000000000E+02   6.22730000000E+00   5.71000000000E-02   3.68398030374E-03   2.06530744933E-04   2.75523134506E-05   2.08360453491E-04   3.68986787797E-03   0.00000000000E+00
   1.79000000000E+02   6.22730000000E+00   5.71000000000E-02   3.65390222118E-03   4.93732483629E-04   1.06648868559E-04   5.05119536897E-04   3.68865113402E-03   0.00000000000E+00
   1.80000000000E+02   6.22730000000E+00   5.71000000000E-02   3.61590966810E-03   7.81183720180E-04   1.85212171343E-04   8.02839680813E-04   3.70396467058E-03   0.00000000000E+00
   1.81000000000E+02   6.22730000000E+00   5.71000000000E-02   3.56832319657E-03   1.06997710500E-03   2.63212648381E-04   1.10187653731E-03   3.73457659430E-03   0.00000000000E+00
   1.82000000000E+02   6.22730000000E+00   5.71000000000E-02   3.50893882729E-03   1.36051501617E-03   3.40530939023E-04   1.40248437769E-03   3.77883766830E-03   0.00000000000E+00
   1.83000000000E+02   6.22730000000E+00   5.71000000000E-02   3.43524991029E-03   1.65237562566E-03   4.16939895273E-04   1.70416668332E-03   3.83472633061E-03   0.00000000000E+00
   1.84000000000E+02   6.22730000000E+00   5.71000000000E-02   3.34469899289E-03   1.94425051759E-03   4.92096429133E-04   2.00555951563E-03   3.89990773272E-03   0.00000000000E+00
   1.85000000000E+02   6.22730000000E+00   5.71000000000E-02   3.23493765428E-03   2.23396240686E-03   5.65544059670E-04   2.30443661633E-03   3.97180686159E-03   0.00000000000E+00
   1.86000000000E+02   6.22730000000E+00   5.71000000000E-02   3.10406865746E-03   2.51856340587E-03   6.36725980158E-04   2.59780322642E-03   4.04769364372E-03   0.00000000000E+00
   1.87000000000E+02   6.22730000000E+00   5.71000000000E-02   2.95084469529E-03   2.79450413804E-03   7.05007306373E-04   2.88206326779E-03   4.12477552059E-03   0.00000000000E+00
   1.88000000000E+02   6.22730000000E+00   5.71000000000E-02   2.77480262471E-03   3.05785385462E-03   7.69704084217E-04   3.15323874349E-03   4.20029096368E-03   0.00000000000E+00
   1.89000000000E+02   6.22730000000E+00   5.71000000000E-02   2.57632120917E-03   3.30454420063E-03   8.30115865788E-04   3.40721363060E-03   4.27159638746E-03   0.00000000000E+00
   1.90000000000E+02   6.22730000000E+00   5.71000000000E-02   2.35660231224E-03   3.53060664865E-03   8.85558401772E-04   3.63997211396E-03   4.33623932094E-03   0.00000000000E+00
   1.91000000000E+02   6.22730000000E+00   5.71000000000E-02   2.11758741955E-03   3.73237684703E-03   9.35393322107E-04   3.84780425637E-03   4.39201253126E-03   0.00000000000E+00
   1.92000000000E+02   6.22730000000E+00   5.71000000000E-02   1.86183040105E-03   3.90664747478E-03   9.79052514564E-04   4.02746052972E-03   4.43698667575E-03   0.00000000000E+00
   1.93000000000E+02   6.22730000000E+00   5.71000000000E-02   1.59235153080E-03   4.05076246883E-03   1.01605606069E-03   4.17624789701E-03   4.46952233409E-03   0.00000000000E+00
   1.94000000000E+02   6.22730000000E+00   5.71000000000E-02   1.31249641195E-03   4.16265685994E-03   1.04602378425E-03   4.29207151511E-03   4.48826522414E-03   0.00000000000E+00
   1.95000000000E+02   6.22730000000E+00   5.71000000000E-02   1.02581753681E-03   4.24085539119E-03   1.06868145698E-03   4.37343509218E-03   4.49213046609E-03   0.00000000000E+00
   1.96000000000E+02   6.22730000000E+00   5.71000000000E-02   7.35987617788E-04   4.28444804177E-03   1.08386331466E-03   4.41941791501E-03   4.48028263406E-03   0.00000000000E+00
   1.97000000000E+02   6.22730000000E+00   5.71000000000E-02   4.46744664352E-04   4.29306113852E-03   1.09151269337E-03   4.42964715286E-03   4.45211800090E-03   0.00000000000E+00
   1.98000000000E+02   6.22730000000E+00   5.71000000000E-02   1.61860845646E-04   4.26683944235E-03   1.09168232742E-03   4.40428077338E-03   4.40725402764E-03   0.00000000000E+00
   1.99000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.14878316532E-04   4.20644851299E-03   1.08453525482E-03   4.34401033739E-03   4.34552906318E-03   0.00000000000E+00
   2.00000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.79700272327E-04   4.11309903706E-03   1.07034649152E-03   4.25008532863E-03   4.26701272525E-03   0.00000000000E+00
   2.01000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.28892188492E-04   3.98858692261E-03   1.04950481602E-03   4.12435279748E-03   4.17202485405E-03   0.00000000000E+00
   2.02000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.58878832067E-04   3.83533608233E-03   1.02251331129E-03   3.96929922482E-03   4.06115860123E-03   0.00000000000E+00
   2.03000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.06633536704E-03   3.65642621624E-03   9.89986884896E-04   3.78807691409E-03   3.93530149062E-03   0.00000000000E+00
   2.04000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.24833011353E-03   3.45558672899E-03   9.52644950560E-04   3.58449606547E-03   3.79564752259E-03   0.00000000000E+00
   2.05000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.40248338646E-03   3.23714096481E-03   9.11297860360E-04   3.36296675814E-03   3.64369387650E-03   0.00000000000E+00
   2.06000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.52712141724E-03   3.00589221894E-03   8.66826498450E-04   3.12838236319E-03   3.48121760787E-03   0.00000000000E+00
   2.07000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.62140110389E-03   2.76695338479E-03   8.20155548085E-04   2.88594631909E-03   3.31023076180E-03   0.00000000000E+00
   2.08000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.68538329756E-03   2.52553341317E-03   7.72222097593E-04   2.64095550683E-03   3.13291602964E-03   0.00000000000E+00
   2.09000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.72003956177E-03   2.28670316614E-03   7.23942188424E-04   2.39856283266E-03   2.95154870471E-03   0.00000000000E+00
   2.10000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.72718831339E-03   2.05516817974E-03   6.76178395717E-04   2.16354650282E-03   2.76841343368E-03   0.00000000000E+00
   2.11000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.70936824209E-03   1.83507493377E-03   6.29711445048E-04   1.94011250101E-03   2.58572548885E-03   0.00000000000E+00
   2.12000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.66966686787E-03   1.62987080623E-03   5.85218236160E-04   1.73175033678E-03   2.40556577100E-03   0.00000000000E+00
   2.13000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.61152772209E-03   1.44222787887E-03   5.43257633656E-04   1.54115220245E-03   2.22983670034E-03   0.00000000000E+00
   2.14000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.53856004637E-03   1.27402989449E-03   5.04264244529E-04   1.37019509573E-03   2.06024309649E-03   0.00000000000E+00
   2.15000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.45437074785E-03   1.12641253069E-03   4.68549382381E-04   1.21997693135E-03   1.89829870812E-03   0.00000000000E+00
   2.16000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.36243133818E-03   9.99841426775E-04   4.36307699288E-04   1.09089288528E-03   1.74535567677E-03   0.00000000000E+00
   2.17000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.26598475757E-03   8.94210565645E-04   4.07627628357E-04   9.82737411068E-04   1.60265099929E-03   0.00000000000E+00
   2.20000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.77648364532E-04   6.95424780588E-04   3.42511065590E-04   7.75196398023E-04   1.24768817426E-03   0.00000000000E+00
   2.21000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.89677801378E-04   6.64458210285E-04   3.27274632263E-04   7.40684411972E-04   1.15764415448E-03   0.00000000000E+00
   2.22000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.08932254847E-04   6.48545507505E-04   3.14880303105E-04   7.20944436547E-04   1.08357384313E-03   0.00000000000E+00
   2.23000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.36875552342E-04   6.45891041314E-04   3.05028737776E-04   7.14295294762E-04   1.02625695991E-03   0.00000000000E+00
   2.24000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.74693272901E-04   6.54587486305E-04   2.97389756617E-04   7.18975273961E-04   9.85969805352E-04   0.00000000000E+00
   2.25000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.23291975151E-04   6.72648442116E-04   2.91610330849E-04   7.33138807961E-04   9.62281350763E-04   0.00000000000E+00
   2.26000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.83297021012E-04   6.98045273174E-04   2.87322704270E-04   7.54865246113E-04   9.53969053225E-04   0.00000000000E+00
   2.27000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.55053481112E-04   7.28749458635E-04   2.84152728507E-04   7.82188306342E-04   9.59115693476E-04   0.00000000000E+00
   2.28000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.38634508804E-04   7.62778983670E-04   2.81728241243E-04   8.13143640350E-04   9.75361324801E-04   0.00000000000E+00
   2.29000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.33860132483E-04   7.98245053984E-04   2.79687108041E-04   8.45825067384E-04   1.00021332008E-03   0.00000000000E+00
   2.30000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.40327094921E-04   8.33394271702E-04   2.77684440566E-04   8.78438763169E-04   1.03131373992E-03   0.00000000000E+00
   2.31000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.57447858233E-04   8.66641639887E-04   2.75398524108E-04   9.09347061945E-04   1.06661154771E-03   0.00000000000E+00
   2.32000000000E+02   6.22730000000E+00   5.71000000000E-02  -5.84494906393E-04   8.96591220160E-04   2.72535125025E-04   9.37097225714E-04   1.10443900060E-03   0.00000000000E+00
   2.33000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.20645516281E-04   9.22043465171E-04   2.68830062098E-04   9.60434148681E-04   1.14351852229E-03   0.00000000000E+00
   2.34000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.65022388975E-04   9.41990543236E-04   2.64050156375E-04   9.78298864677E-04   1.18293002602E-03   0.00000000000E+00
   2.35000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.16726750938E-04   9.55602788029E-04   2.57992865760E-04   9.89816653362E-04   1.22206147259E-03   0.00000000000E+00
   2.36000000000E+02   6.22730000000E+00   5.71000000000E-02  -7.74862344485E-04   9.62210380618E-04   2.50485023484E-04   9.94279419258E-04   1.26055670894E-03   0.00000000000E+00
   2.37000000000E+02   6.22730000000E+00   5.71000000000E-02  -8.38550663462E-04   9.61284403476E-04   2.41381117395E-04   9.91126908222E-04   1.29826798597E-03   0.00000000000E+00
   2.38000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.06939455453E-04   9.52420606870E-04   2.30561474867E-04   9.79930408796E-04   1.33521638019E-03   0.00000000000E+00
   2.39000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.79207633967E-04   9.35327829499E-04   2.17930577421E-04   9.60381114563E-04   1.37156096315E-03   0.00000000000E+00
   2.40000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.05457017359E-03   9.09821294112E-04   2.03415550284E-04   9.32283579882E-04   1.40757625880E-03   0.00000000000E+00
   2.41000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.13228624292E-03   8.75819238184E-04   1.86964689843E-04   8.95552976223E-04   1.44363682037E-03   0.00000000000E+00
   2.42000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.21167278442E-03   8.33339823887E-04   1.68545741528E-04   8.50213460881E-04   1.48020737249E-03   0.00000000000E+00
   2.43000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.29212408245E-03   7.82494287787E-04   1.48143555416E-04   7.96394263811E-04   1.51783677247E-03   0.00000000000E+00
   2.44000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.37313578981E-03   7.23472106463E-04   1.25756753388E-04   7.34320536178E-04   1.55715398953E-03   0.00000000000E+00
   2.45000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.45432976462E-03   6.56514754073E-04   1.01393153618E-04   6.64298271800E-04   1.59886436516E-03   0.00000000000E+00
   2.46000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.53547436182E-03   5.81876423454E-04   7.50639097046E-05   5.86698187070E-04   1.64374459042E-03   0.00000000000E+00
   2.47000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.61649399653E-03   4.99772638401E-04   4.67766029011E-05   5.01956911171E-04   1.69263509992E-03   0.00000000000E+00
   2.48000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.69746217359E-03   4.10320518517E-04   1.65278261677E-05   4.10653256353E-04   1.74642890715E-03   0.00000000000E+00
   2.49000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.77857379950E-03   3.13476945335E-04  -1.57039431675E-05   3.13870051276E-04   1.80605624756E-03   0.00000000000E+00
   2.50000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.86009515932E-03   2.08982446796E-04  -4.99642240537E-05   2.14872256827E-04   1.87246470955E-03   0.00000000000E+00
   2.51000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.94229289647E-03   9.63189465487E-05  -8.63261755733E-05   1.29342754159E-04   1.94659478159E-03   0.00000000000E+00
   2.52000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.02534606224E-03  -2.53113444544E-05  -1.24891112749E-04   1.27430193446E-04   2.02935091249E-03   0.00000000000E+00
   2.53000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.10924736014E-03  -1.56980328195E-04  -1.65785207099E-04   2.28314603854E-04   2.12156828422E-03   0.00000000000E+00
   2.54000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.19370096095E-03  -2.99998209031E-04  -2.09151954821E-04   3.65709537239E-04   2.22397557804E-03   0.00000000000E+00
   2.55000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.27802488330E-03  -4.55845986068E-04  -2.55140296596E-04   5.22390786635E-04   2.33715414615E-03   0.00000000000E+00
   2.56000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.36106625581E-03  -6.26076592775E-04  -3.03888587322E-04   6.95931155737E-04   2.46149426931E-03   0.00000000000E+00
   2.57000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.44113808844E-03  -8.12186832355E-04  -3.55504944379E-04   8.86584015268E-04   2.59714966511E-03   0.00000000000E+00
   2.58000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.51598652938E-03  -1.01546439343E-03  -4.10044863629E-04   1.09512772064E-03   2.74399215387E-03   0.00000000000E+00
   2.59000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.58279767544E-03  -1.23681705593E-03  -4.67487393018E-04   1.32221817129E-03   2.90156935549E-03   0.00000000000E+00
   2.60000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.63825223182E-03  -1.47659483221E-03  -5.27711579412E-04   1.56805988711E-03   3.06906934563E-03   0.00000000000E+00
   2.61000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.67863392806E-03  -1.73441990856E-03  -5.90475301026E-04   1.83217725679E-03   3.24529709285E-03   0.00000000000E+00
   2.62000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.69999298378E-03  -2.00904298910E-03  -6.55398869146E-04   2.11324428539E-03   3.42866789325E-03   0.00000000000E+00
   2.63000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.69835897751E-03  -2.29824666357E-03  -7.21955804769E-04   2.40897445205E-03   3.61722256464E-03   0.00000000000E+00
   2.64000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.66998892672E-03  -2.59881524994E-03  -7.89472851312E-04   2.71608322521E-03   3.80866760890E-03   0.00000000000E+00
   2.65000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.61162789209E-03  -2.90658513150E-03  -8.57140511656E-04   3.03033446725E-03   4.00044087947E-03   0.00000000000E+00
   2.66000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.52075330350E-03  -3.21657986158E-03  -9.24034236656E-04   3.34667376307E-03   4.18979981545E-03   0.00000000000E+00
   2.67000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.39577279899E-03  -3.52322162435E-03  -9.89145008273E-04   3.65943963766E-03   4.37392566993E-03   0.00000000000E+00
   2.68000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.23615008384E-03  -3.82059773982E-03  -1.05141672495E-03   3.96263097184E-03   4.55003422146E-03   0.00000000000E+00
   2.69000000000E+02   6.22730000000E+00   5.71000000000E-02  -2.04244388072E-03  -4.10275114090E-03  -1.10978681901E-03   4.25019925508E-03   4.71548202348E-03   0.00000000000E+00
   2.70000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.81625928477E-03  -4.36395997991E-03  -1.16322616679E-03   4.51633057042E-03   4.86785780512E-03   0.00000000000E+00
   2.71000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.56012528232E-03  -4.59897497856E-03  -1.21077469639E-03   4.75568567284E-03   5.00505116012E-03   0.00000000000E+00
   2.72000000000E+02   6.22730000000E+00   5.71000000000E-02  -1.27732321278E-03  -4.80319293856E-03  -1.25157007339E-03   4.96357633704E-03   5.12529459090E-03   0.00000000000E+00
   2.73000000000E+02   6.22730000000E+00   5.71000000000E-02  -9.71696019823E-04  -4.97275830025E-03  -1.28486820785E-03   5.13606964753E-03   5.22717940951E-03   0.00000000000E+00
   2.74000000000E+02   6.22730000000E+00   5.71000000000E-02  -6.47466547245E-04  -5.10459830285E-03  -1.31005575255E-03   5.27002560793E-03   5.30964997321E-03   0.00000000000E+00
   2.75000000000E+02   6.22730000000E+00   5.71000000000E-02  -3.09085999757E-04  -5.19640805282E-03  -1.32665594316E-03   5.36308424723E-03   5.37198350688E-03   0.00000000000E+00
   2.76000000000E+02   6.22730000000E+00   5.71000000000E-02   3.88767152648E-05  -5.24660773029E-03  -1.33432985283E-03   5.41362437113E-03   5.41376396149E-03   0.00000000000E+00
   2.77000000000E+02   6.22730000000E+00   5.71000000000E-02   3.91805145594E-04  -5.25429475521E-03  -1.33287530774E-03   5.42071673864E-03   5.43485797723E-03   0.00000000000E+00
   2.78000000000E+02   6.22730000000E+00   5.71000000000E-02   7.45074933299E-04  -5.21920964049E-03  -1.32222536995E-03   5.38409037818E-03   5.43539932816E-03   0.00000000000E+00
   2.79000000000E+02   6.22730000000E+00   5.71000000000E-02   1.09407953363E-03  -5.14172677754E-03  -1.30244755750E-03   5.30412329183E-03   5.41578562360E-03   0.00000000000E+00
   2.80000000000E+02   6.22730000000E+00   5.71000000000E-02   1.43426143437E-03  -5.02287205961E-03  -1.27374400816E-03   5.18185946602E-03   5.37668795707E-03   0.00000000000E+00
   2.81000000000E+02   6.22730000000E+00   5.71000000000E-02   1.76116703278E-03  -4.86435960651E-03  -1.23645179157E-03   5.01904447223E-03   5.31907104029E-03   0.00000000000E+00
   2.82000000000E+02   6.22730000000E+00   5.71000000000E-02   2.07053809798E-03  -4.66863145718E-03  -1.19104172891E-03   4.81816355917E-03   5.24421854027E-03   0.00000000000E+00
   2.83000000000E+02   6.22730000000E+00   5.71000000000E-02   2.35844413397E-03  -4.43887850171E-03  -1.13811356880E-03   4.58246056704E-03   5.15375625942E-03   0.00000000000E+00
   2.84000000000E+02   6.22730000000E+00   5.71000000000E-02   2.62144916330E-03  -4.17901956430E-03  -1.07838533606E-03   4.31591467152E-03   5.04966485696E-03   0.00000000000E+00
   2.85000000000E+02   6.22730000000E+00   5.71000000000E-02   2.85679540025E-03  -3.89361939653E-03  -1.01267518859E-03   4.02315585612E-03   4.93427431356E-03   0.00000000000E+00
   2.86000000000E+02   6.22730000000E+00   5.71000000000E-02   3.06257746166E-03  -3.58773541150E-03  -9.41875150563E-04   3.70930912464E-03   4.81023439042E-03   0.00000000000E+00
   2.87000000000E+02   6.22730000000E+00   5.71000000000E-02   3.23787667853E-03  -3.26669594569E-03  -8.66917472041E-04   3.37977045152E-03   4.68045870511E-03   0.00000000000E+00
   2.88000000000E+02   6.22730000000E+00   5.71000000000E-02   3.38282741082E-03  -2.93582698611E-03  -7.88735819470E-04   3.03993162510E-03   4.54804414849E-03   0.00000000000E+00
   2.89000000000E+02   6.22730000000E+00   5.71000000000E-02   3.49859611831E-03  -2.60015619353E-03  -7.08224696891E-04   2.69488301268E-03   4.41617133399E-03   0.00000000000E+00
   2.90000000000E+02   6.22730000000E+00   5.71000000000E-02   3.58726747921E-03  -2.26412955306E-03  -6.26201146349E-04   2.34912973434E-03   4.28799469171E-03   0.00000000000E+00
   2.91000000000E+02   6.22730000000E+00   5.71000000000E-02   3.65164679069E-03  -1.93137539604E-03  -5.43372721222E-04   2.00635610862E-03   4.16653202538E-03   0.00000000000E+00
   2.92000000000E+02   6.22730000000E+00   5.71000000000E-02   3.69500057825E-03  -1.60454324819E-03  -4.60314994518E-04   1.66926598524E-03   4.05456264013E-03   0.00000000000E+00
   2.93000000000E+02   6.22730000000E+00   5.71000000000E-02   3.72076502326E-03  -1.28523323629E-03  -3.77460649269E-04   1.33951521581E-03   3.95454085473E-03   0.00000000000E+00
   2.94000000000E+02   6.22730000000E+00   5.71000000000E-02   3.73225347923E-03  -9.74018856547E-04  -2.95100788058E-04   1.01774122842E-03   3.86852856281E-03   0.00000000000E+00
   2.95000000000E+02   6.22730000000E+00   5.71000000000E-02   3.73239080958E-03  -6.70554755985E-04  -2.13397777522E-04   7.03691901492E-04   3.79814737046E-03   0.00000000000E+00
   2.96000000000E+02   6.22730000000E+00   5.71000000000E-02   3.72349559026E-03  -3.73753619217E-04  -1.32407910521E-04   3.96514341035E-04   3.74454844184E-03   0.00000000000E+00
